PQ,SQ,RQ,PQ_th,SQ_th,RQ_th,PQ_st,SQ_st,RQ_st
244.5299066659161,269.03619652582245,90.633608815427,80.20727724490364,87.59467903551209,91.66666666666666,338.4285520493517,372.71706366314265,90.04329004329004
244.54414383341359,268.9982479776827,90.633608815427,80.04072101753715,87.32001634611989,91.66666666666666,338.5460997282001,372.81438033857563,90.04329004329004
245.8607190358419,270.49235322715094,90.633608815427,79.62638424617117,86.95135836152532,91.66666666666666,340.8517674870823,375.37292172179417,90.04329004329004
253.76514513761794,260.6914393019435,85.39944903581265,65.5597888550967,65.5597888550967,75.0,361.3110630133443,372.1952395572845,91.34199134199135
242.06468531582993,266.25552668703443,90.633608815427,79.79467315895957,87.0218185393116,91.66666666666666,334.79040654832727,368.6747884857332,90.04329004329004
242.7543339900034,267.05311134207426,90.633608815427,79.76217430100961,87.06811558854235,91.66666666666666,335.8927109551427,369.90168034409237,90.04329004329004
242.7356866720719,267.05013297205926,90.633608815427,79.72991542889034,87.02976621152023,91.66666666666666,335.88184166817564,369.9189139780816,90.04329004329004
240.762947285987,262.75815844518877,84.57300275482093,65.52123712912629,65.52123712912629,75.0,340.9010673756217,375.4649706257959,90.04329004329004
237.70903850104665,259.36312898552075,84.57300275482093,65.24088824747878,65.24088824747878,75.0,336.2622672173711,370.29012369297334,90.04329004329004
236.21499430108148,257.7524184842788,84.57300275482093,64.96180043201977,64.96180043201977,75.0,334.0739622262596,367.91848594271244,90.04329004329004
239.39952285765082,263.3586001439581,90.633608815427,79.65219061948157,86.91054983746074,91.66666666666666,330.6837127080332,364.18605746195664,90.04329004329004
